id_discurso,id_parlamentar_voz,casa,tipo,data,local,resumo,link
63,1204495,camara,PELA ORDEM,2019-07-12,NA,Defesa de aprovação do requerimento de destaque apresentado em prol dos professores brasileiros.,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=13%2F7%2F2019&txPagina=131&txSuplemento=&enviar=Pesquisar
64,1204495,camara,PEQUENO EXPEDIENTE,2019-07-15,NA,Apelo ao Governo Jair Bolsonaro por manutenção do Fundo Amazônia.,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=16%2F7%2F2019&txPagina=20&txSuplemento=&enviar=Pesquisar
65,1204495,camara,PELA ORDEM,2019-07-15,NA,Homenagem póstuma ao jornalista Paulo Henrique Amorim.,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=16%2F7%2F2019&txPagina=26&txSuplemento=&enviar=Pesquisar
66,1204495,camara,COMUNICAÇÃO PARLAMENTAR,2019-07-15,NA,Avanços do setor educacional nos Governos petistas. Esvaziamento das políticas de educação pública pelo Governo Jair Bolsonaro. Críticas à proposta de reforma previdenciária.,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=16%2F7%2F2019&txPagina=36&txSuplemento=&enviar=Pesquisar
67,1204495,camara,COMO LÍDER,2019-07-16,NA,"Suspensão do fornecimento de medicamentos gratuitos aos usuários do Sistema Único de Saúde - SUS em face do rompimento, pelo Ministério da Saúde, de contratos firmados com laboratórios de produção de fármacos. Ataques do Governo Jair Bolsonaro ao Instituto Brasileiro de Geografia e Estatística - IBGE.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=17%2F7%2F2019&txPagina=12&txSuplemento=&enviar=Pesquisar
68,1204495,camara,BREVES COMUNICAÇÕES,2019-08-06,NA,"Massacre de presidiários no Centro de Recuperação Regional de Altamira, Estado do Pará. Imediata reformulação do sistema prisional brasileiro. Carta aberta aos Governos Municipal, Estadual e Federal por segurança pública e reinserção social na Transamazônica e Xingu.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=7%2F8%2F2019&txPagina=139&txSuplemento=&enviar=Pesquisar
69,1204495,camara,PELA ORDEM,2019-08-07,NA,"Expectativa de revisão, pelo Supremo Tribunal Federal, de decisão prejudicial ao ex-Presidente Luiz Inácio Lula da Silva.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=8%2F8%2F2019&txPagina=116&txSuplemento=&enviar=Pesquisar
70,1204495,camara,COMUNICAÇÃO PARLAMENTAR,2019-08-08,NA,"Realização, pela Comissão de Minas e Energia, de audiência pública para debate das tarifas de energia elétrica praticadas no Estado do Pará. Revogação da decisão judicial sobre a transferência do ex-Presidente Luiz Inácio Lula da Silva para presídio comum.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=9%2F8%2F2019&txPagina=68&txSuplemento=&enviar=Pesquisar
71,1204495,camara,PEQUENO EXPEDIENTE,2019-08-13,NA,"Participação do orador na 1ª Marcha das Mulheres Indígenas, em Brasília, Distrito Federal. Realização pela Casa de sessão solene  em homenagem à  Marcha das Margaridas. Realização de manifestações no País em defesa da educação.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=14%2F8%2F2019&txPagina=41&txSuplemento=&enviar=Pesquisar
72,1204495,camara,PELA ORDEM,2019-08-13,NA,Insatisfação do orador com as políticas do Governo Jair Bolsonaro em relação à Amazônia.,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=14%2F8%2F2019&txPagina=98&txSuplemento=&enviar=Pesquisar
73,1204495,camara,PELA ORDEM,2019-08-15,NA,"Realização pela Casa de sessão solene em homenagem à dança de sedução de botos; à dança das tribos munduruku e muirapinima; ao carnaval de Óbidos e à Festa Literária Internacional do Xingu, eventos culturais da região oeste paraense. Convite aos Parlamentares para o Festival de Cinema de Alter do Chão, no Município de Santarém, Estado do Pará.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=16%2F8%2F2019&txPagina=32&txSuplemento=&enviar=Pesquisar
74,1204495,camara,ENCAMINHAMENTO DE VOTAÇÃO,2019-08-20,NA,"Encaminhamento da votação do requerimento de votação nominal do requerimento de retirada de pauta da Medida Provisória nº 879, de 2019, a respeito do reembolso de despesas de distribuidoras de energia elétrica. Realização, pela bancada do PT, de manifestação em frente ao Ministério da Justiça e Segurança Pública, ao ensejo do transcurso dos 500 dias da prisão do ex-Presidente Luiz Inácio Lula da Silva.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=21%2F8%2F2019&txPagina=17&txSuplemento=&enviar=Pesquisar
75,1204495,camara,BREVES COMUNICAÇÕES,2019-08-21,NA,Alerta sobre os efeitos da política do meio ambiente adotada pelo Governo Federal.,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=22%2F8%2F2019&txPagina=11&txSuplemento=&enviar=Pesquisar
76,1204495,camara,PELA ORDEM,2019-08-27,NA,"Falecimento do professor e ambientalista Jomabá Pinto Torres, do Município de Porto de Moz, Estado do Pará.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=28%2F8%2F2019&txPagina=100&txSuplemento=&enviar=Pesquisar
77,1204495,camara,ENCAMINHAMENTO DE VOTAÇÃO,2019-08-27,NA,Responsabilidade do Presidente Jair Bolsonaro pelas queimadas e desmatamento na Amazônia.,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=28%2F8%2F2019&txPagina=161&txSuplemento=&enviar=Pesquisar
78,1204495,camara,PELA ORDEM,2019-09-03,NA,"Orientação de bancada na votação do requerimento de votação artigo por artigo do Projeto de Lei nº 2.999, de 2019, sobre a antecipação do pagamento dos honorários periciais em ações do Instituto Nacional do Seguro Social - INSS.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=4%2F9%2F2019&txPagina=102&txSuplemento=&enviar=Pesquisar
79,1204495,camara,PELA ORDEM,2019-09-03,NA,"Orientação de bancada na votação do substitutivo oferecido ao Projeto de Lei nº 312, de 2015, sobre a Política Nacional de Pagamento por Serviços Ambientais, o Fundo Federal de Pagamento por Serviços Ambientais e o Cadastro Nacional de Pagamento por Serviços Ambientais.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=4%2F9%2F2019&txPagina=261&txSuplemento=&enviar=Pesquisar
80,1204495,camara,COMISSÃO GERAL,2019-09-04,NA,Debate acerca da preservação e conservação da Amazônia.,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=5%2F9%2F2019&txPagina=262&txSuplemento=&enviar=Pesquisar
81,1204495,camara,BREVES COMUNICAÇÕES,2019-09-04,NA,Distorção do conceito de soberania nacional pelo Governo Jair Bolsonaro.,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=5%2F9%2F2019&txPagina=53&txSuplemento=&enviar=Pesquisar
82,1204495,camara,PEQUENO EXPEDIENTE,2019-09-11,NA,"Homenagem póstuma ao professor e médico Camilo Martins Vianna, do Estado do Pará.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=12%2F9%2F2019&txPagina=101&txSuplemento=&enviar=Pesquisar
83,1204495,camara,PELA ORDEM,2019-09-17,NA,"Debelação de grande incêndio ocorrido no Distrito Administrativo de Alter do Chão, Município de Santarém, Estado do Pará. Prejuízos ambientais causados à localidade pela tragédia. Exigência de esclarecimento das causas do incêndio e de punição dos responsáveis.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=18%2F9%2F2019&txPagina=83&txSuplemento=&enviar=Pesquisar
84,1204495,camara,PEQUENO EXPEDIENTE,2019-10-01,NA,"Avanço da reunião da bancada federal do Estado do Pará com o Governador Helder Barbalho, para debate da destinação de recursos de emendas orçamentárias.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=2%2F10%2F2019&txPagina=54&txSuplemento=&enviar=Pesquisar
85,1204495,camara,BREVES COMUNICAÇÕES,2019-10-09,NA,Homenagem à memória do sertanista José Apoena Soares Meireles,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=10%2F10%2F2019&txPagina=58&txSuplemento=&enviar=Pesquisar
86,1204495,camara,PELA ORDEM,2019-10-09,NA,"Transcurso do 25º aniversário de emancipação político-administrativa do Município de Canaã dos Carajás, no Estado do Pará.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=10%2F10%2F2019&txPagina=75&txSuplemento=&enviar=Pesquisar
87,1204495,camara,PEQUENO EXPEDIENTE,2019-10-24,NA,"Necessidade de investigação de denúncia do jornal O Globo  sobre a negociação de cargos no Congresso Nacional pelo ex-assessor Fabrício Queiroz, em nome do Senador Flávio Bolsonaro.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=25%2F10%2F2019&txPagina=55&txSuplemento=&enviar=Pesquisar
88,1204495,camara,COMO LÍDER,2019-10-24,NA,"Razão subjacente do pedido, por Procuradores da Operação Lava-Jato, de nulidade da sentença prolatada contra o ex-Presidente Luiz Inácio Lula da Silva na ação relativa ao Sítio de Atibaia. Utilização política da Operação Lava-Jato. Reconhecimento da inocência do ex-Presidente da República. Razões da realização de mobilizações populares e confrontos em países da América Latina.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=25%2F10%2F2019&txPagina=61&txSuplemento=&enviar=Pesquisar
89,1204495,camara,PEQUENO EXPEDIENTE,2019-10-29,NA,Regozijo com a vitória da chapa de centro-esquerda nas recentes eleições presidenciais da Argentina. Derrocada do neoliberalismo na América Latina.,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=30%2F10%2F2019&txPagina=49&txSuplemento=&enviar=Pesquisar
90,1204495,camara,PELA ORDEM,2019-10-29,NA,Vitória da Esquerda nas eleições presidenciais realizadas na América Latina. Prejuízos causados ao Estado e ao povo brasileiro pela retirada do PT da governança do País.,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=30%2F10%2F2019&txPagina=96&txSuplemento=&enviar=Pesquisar
91,1204495,camara,BREVES COMUNICAÇÕES,2019-10-30,NA,"Divulgação, por órgãos da imprensa, de fatos grotescos praticados pela família Bolsonaro. Reação do Presidente da República contra matéria veiculada pela TV Globo  sobre o possível envolvimento de sua família no assassinato da Vereadora Marielle Franco, do Rio de Janeiro, Estado do Rio de janeiro.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=31%2F10%2F2019&txPagina=98&txSuplemento=&enviar=Pesquisar
92,1204495,camara,COMUNICAÇÃO PARLAMENTAR,2019-10-31,NA,"Presença no plenário das Sras. Clarice Maria e Ana Faleiro, respectivamente, irmã e mãe do orador. Anúncio de pedido de cassação do mandato do Deputado Eduardo Bolsonaro junto ao Conselho de Ética e Decoro Parlamentar e de ajuizamento de ação perante o Supremo Tribunal Federal contra o Parlamentar, por ameaça de golpe de Estado e de reedição do Ato Institucional nº 5, o AI5. Matéria da Rede Globo de Televisão sobre o possível envolvimento da família Bolsonaro no assassinato da Vereadora Marielle Franco. Ineficácia da política econômica adotada pelo Governo Federal.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=1%2F11%2F2019&txPagina=91&txSuplemento=&enviar=Pesquisar
93,1204495,camara,PELA ORDEM,2019-10-31,NA,"Repúdio às ameaças do Deputado Eduardo Bolsonaro, no caso da realização no País de mobilizações contra o modelo econômico adotado pelo Governo Federal. Fatores determinantes da ocorrência de revoltas populares em países da América Latina.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=1%2F11%2F2019&txPagina=104&txSuplemento=&enviar=Pesquisar
94,1204495,camara,PEQUENO EXPEDIENTE,2019-11-06,NA,"Presença de líderes extrativistas no Distrito Federal para participação no IV Congresso Nacional do Conselho Nacional das Populações Extrativistas - CNS, e em diversas atividades em defesa dos seus territórios e do meio ambiente.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=7%2F11%2F2019&txPagina=49&txSuplemento=&enviar=Pesquisar
95,1204495,camara,BREVES COMUNICAÇÕES,2019-11-11,NA,"Crise da política neoliberal implantada no Brasil e países da América Latina. Promoção da desigualdade social pelo neoliberalismo. Ataques ao Estado Democrático de Direito na Bolívia e no Brasil. Cumprimento, pelo Supremo Tribunal Federal, de preceitos constitucionais na soltura do ex-Presidente Luiz Inácio Lula da Silva.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=12%2F11%2F2019&txPagina=31&txSuplemento=&enviar=Pesquisar
96,1204495,camara,PELA ORDEM,2019-11-11,NA,Soltura do ex-Presidente Luiz Inácio Lula da Silva. Responsabilidade do neoliberalismo pelo agravamento das desigualdades sociais no Brasil e na América Latina.,http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=12%2F11%2F2019&txPagina=42&txSuplemento=&enviar=Pesquisar
97,1204495,camara,BREVES COMUNICAÇÕES,2019-11-27,NA,"Aprovação de emenda do PT ao Projeto de Lei nº 4.067, de 2015, destinada à realização semestral do Exame Nacional de Revalidação de Diplomas Médicos Expedidos por Instituição de Educação Superior Estrangeira - REVALIDA.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=28%2F11%2F2019&txPagina=46&txSuplemento=&enviar=Pesquisar
98,1204495,camara,PELA ORDEM,2019-11-27,NA,"Natureza preconceituosa da expressão esse problema da escravidão no Brasil foi porque o índio não gosta de trabalhar, proferida pelo Procurador de Justiça do Ministério Público do Pará, Ricardo Albuquerque.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=28%2F11%2F2019&txPagina=50&txSuplemento=&enviar=Pesquisar
99,1204495,camara,BREVES COMUNICAÇÕES,2019-12-03,NA,"Exigência de investigação da tentativa de assassinato de castanheiros por policias e milicianos, no Município de Eldorado dos Carajás, Estado do Pará. Redirecionamento das políticas econômica e ambiental implementadas pelo Governo Jair Bolsonaro. Subserviência do Governo brasileiro aos Estados Unidos da América.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=J&Datain=5%2F12%2F2019&txPagina=35&txSuplemento=&enviar=Pesquisar
100,1204495,camara,ENCAMINHAMENTO DE VOTAÇÃO,2019-12-03,NA,"Encaminhamento da votação do Veto Parcial nº 35, de 2019, aposto ao Projeto de Lei nº 5.029, de 2019 (nº 11.021, de 2018, na Casa de Origem), acerca de alteração das Leis de n°s 9.096, de 1995; 9.504, de 1997; 4.737, de 1965 (Código Eleitoral); 13.831, de 2019; da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1943, com vista ao estabelecimento de regras às eleições, e da revogação de dispositivo da Lei nº 13.488, de 2017.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=J&Datain=5%2F12%2F2019&txPagina=40&txSuplemento=&enviar=Pesquisar
101,1204495,camara,ENCAMINHAMENTO DE VOTAÇÃO,2019-12-03,NA,"Insatisfação do orador com a manutenção pelo Senado Federal do Veto Parcial nº 35, de 2019, aposto ao Projeto de Lei nº 5.029, de 2019 (nº 11.021, de 2018, na Casa de Origem), acerca de alteração das Leis de n°s 9.096, de 1995; 9.504, de 1997; 4.737, de 1965 (Código Eleitoral); 13.831, de 2019; da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-Lei nº 5.452, de 1943, com vista ao estabelecimento de regras às eleições, e da revogação de dispositivo da Lei nº 13.488, de 2017.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=J&Datain=5%2F12%2F2019&txPagina=74&txSuplemento=&enviar=Pesquisar
102,1204495,camara,BREVES COMUNICAÇÕES,2019-12-09,NA,"Fatos consubstanciadores da perseguição aos povos indígenas no País. Necessidade de cumprimento, pelo Estado brasileiro, do papel constitucional de proteção das comunidades indígenas. Manifesto da Articulação dos Povos Indígenas do Brasil - APIB, a respeito da perseguição e ataques contra suas comunidades. Solicitação ao Ministro da Justiça e Segurança Pública, Sérgio Moro, de concessão de audiência ao orador e outros para discussão de medidas de proteção de lideranças indígenas.",http://imagem.camara.leg.br/dc_20b.asp?largura=&altura=&tipoForm=diarios&selCodColecaoCsv=D&Datain=10%2F12%2F2019&txPagina=&txSuplemento=&enviar=Pesquisar
